var_id_hex,var_id_dec,name,kind,domain,confidence,description
0x1152A,70954,VAR_蛮力冲撞_1152A,Value,ABILITY_STATE,low,[sync] 毛加/蛮力冲撞 @ 技能 1 per_ability
0x1152B,70955,VAR_蛮力冲撞_1152B,Value,ABILITY_STATE,low,[sync] 毛加/蛮力冲撞 @ 技能 1 per_ability
0x1152C,70956,VAR_蛮力冲撞_1152C,Value,ABILITY_STATE,low,[sync] 毛加/蛮力冲撞 @ 技能 1 per_ability
0x1152E,70958,VAR_探奇_SHARED_1152E,Unknown,UNCLASSIFIED,low,[sync] 探奇:  multi_hero_shared
0x1152F,70959,VAR_探奇_SHARED_1152F,Unknown,UNCLASSIFIED,low,[sync] 探奇:  multi_hero_shared
0x11530,70960,VAR_地壳震击_11530,Value,ABILITY_STATE,low,[sync] 探奇/地壳震击 @ 技能 3 per_ability
0x11531,70961,VAR_地壳震击_11531,Value,ABILITY_STATE,low,[sync] 探奇/地壳震击 @ 技能 3 per_ability
0x11532,70962,VAR_地壳震击_11532,Value,ABILITY_STATE,low,[sync] 探奇/地壳震击 @ 技能 3 per_ability
0x11533,70963,VAR_翻江浪_11533,Value,ABILITY_STATE,low,[sync] 无漾/翻江浪 @ 技能 2 per_ability
0x11534,70964,VAR_翻江浪_11534,Value,ABILITY_STATE,low,[sync] 无漾/翻江浪 @ 技能 2 per_ability
0x11535,70965,VAR_翻江浪_11535,Value,ABILITY_STATE,low,[sync] 无漾/翻江浪 @ 技能 2 per_ability
0x11536,70966,VAR_翻江浪_11536,Value,ABILITY_STATE,low,[sync] 无漾/翻江浪 @ 技能 2 per_ability
0x11537,70967,VAR_翻江浪_11537,Value,ABILITY_STATE,low,[sync] 无漾/翻江浪 @ 技能 2 per_ability
0x1153A,70970,VAR_裂地重拳_1153A,Value,ABILITY_STATE,low,[sync] 末日铁拳/裂地重拳 @ 技能 1 per_ability
0x1153B,70971,VAR_裂地重拳_1153B,Value,ABILITY_STATE,low,[sync] 末日铁拳/裂地重拳 @ 技能 1 per_ability
0x1153C,70972,VAR_裂地重拳_1153C,Value,ABILITY_STATE,low,[sync] 末日铁拳/裂地重拳 @ 技能 1 per_ability
0x1153D,70973,VAR_裂地重拳_1153D,Value,ABILITY_STATE,low,[sync] 末日铁拳/裂地重拳 @ 技能 1 per_ability
0x1153E,70974,VAR_裂地重拳_1153E,Value,ABILITY_STATE,low,[sync] 末日铁拳/裂地重拳 @ 技能 1 per_ability
0x1153F,70975,VAR_安娜_SHARED_1153F,Unknown,UNCLASSIFIED,low,[sync] 安娜:  multi_hero_shared
0x11541,70977,VAR_无漾_SHARED_11541,Unknown,UNCLASSIFIED,low,[sync] 无漾:  multi_hero_shared
0x11542,70978,VAR_火箭重拳_11542,Value,ABILITY_STATE,low,[sync] 末日铁拳/火箭重拳 @ 辅助攻击模式 per_ability
0x11543,70979,VAR_火箭重拳_11543,Value,ABILITY_STATE,low,[sync] 末日铁拳/火箭重拳 @ 辅助攻击模式 per_ability
0x11544,70980,VAR_火箭重拳_11544,Value,ABILITY_STATE,low,[sync] 末日铁拳/火箭重拳 @ 辅助攻击模式 per_ability
0x11545,70981,VAR_火箭重拳_11545,Value,ABILITY_STATE,low,[sync] 末日铁拳/火箭重拳 @ 辅助攻击模式 per_ability
0x11546,70982,VAR_火箭重拳_11546,Value,ABILITY_STATE,low,[sync] 末日铁拳/火箭重拳 @ 辅助攻击模式 per_ability
0x11547,70983,VAR_破坏球_SHARED_11547,Unknown,UNCLASSIFIED,low,[sync] 破坏球:  multi_hero_shared
0x11549,70985,VAR_破坏球_SHARED_11549,Unknown,UNCLASSIFIED,low,[sync] 破坏球:  multi_hero_shared
0x1154A,70986,VAR_地雷禁区_1154A,Value,ABILITY_STATE,low,[sync] 破坏球/地雷禁区 @ 技能 3 per_ability
0x1154B,70987,VAR_地雷禁区_1154B,Value,ABILITY_STATE,low,[sync] 破坏球/地雷禁区 @ 技能 3 per_ability
0x1154C,70988,VAR_地雷禁区_1154C,Value,ABILITY_STATE,low,[sync] 破坏球/地雷禁区 @ 技能 3 per_ability
0x1154D,70989,VAR_地雷禁区_1154D,Value,ABILITY_STATE,low,[sync] 破坏球/地雷禁区 @ 技能 3 per_ability
0x1154E,70990,VAR_地雷禁区_1154E,Value,ABILITY_STATE,low,[sync] 破坏球/地雷禁区 @ 技能 3 per_ability
0x1154F,70991,VAR_地雷禁区_1154F,Value,ABILITY_STATE,low,[sync] 破坏球/地雷禁区 @ 技能 3 per_ability
0x11550,70992,VAR_疾冲_11550,Value,ABILITY_STATE,low,[sync] 弗蕾娅/疾冲 @ 技能 1 per_ability
0x11551,70993,VAR_疾冲_11551,Value,ABILITY_STATE,low,[sync] 弗蕾娅/疾冲 @ 技能 1 per_ability
0x11552,70994,VAR_疾冲_11552,Value,ABILITY_STATE,low,[sync] 弗蕾娅/疾冲 @ 技能 1 per_ability
0x11553,70995,VAR_疾冲_11553,Value,ABILITY_STATE,low,[sync] 弗蕾娅/疾冲 @ 技能 1 per_ability
0x11554,70996,VAR_滑翔推进_11554,Value,ABILITY_STATE,low,[sync] 朱诺/滑翔推进 @ 技能 1 per_ability
0x11555,70997,VAR_病毒侵染_11555,Value,ABILITY_STATE,low,[sync] 黑影/病毒侵染 @ 技能 1 per_ability
0x11556,70998,VAR_病毒侵染_11556,Value,ABILITY_STATE,low,[sync] 黑影/病毒侵染 @ 技能 1 per_ability
0x11557,70999,VAR_病毒侵染_11557,Value,ABILITY_STATE,low,[sync] 黑影/病毒侵染 @ 技能 1 per_ability
0x11559,71001,VAR_病毒侵染_11559,Value,ABILITY_STATE,low,[sync] 黑影/病毒侵染 @ 技能 1 per_ability
0x11561,71009,VAR_黑影_SHARED_11561,Unknown,UNCLASSIFIED,low,[sync] 黑影:  multi_hero_shared
0x11562,71010,VAR_桎梏灼日_11562,Value,ABILITY_STATE,low,[sync] 伊拉锐/桎梏灼日 @ 技能 3 per_ability
0x11565,71013,VAR_引力乱流_11565,Value,ABILITY_STATE,low,[sync] 西格玛/引力乱流 @ 技能 3 per_ability
0x11566,71014,VAR_引力乱流_11566,Value,ABILITY_STATE,low,[sync] 西格玛/引力乱流 @ 技能 3 per_ability
0x1156B,71019,VAR_西格玛_SHARED_1156B,Unknown,UNCLASSIFIED,low,[sync] 西格玛:  multi_hero_shared
0x1156D,71021,VAR_破坏球_SHARED_1156D,Unknown,UNCLASSIFIED,low,[sync] 破坏球:  multi_hero_shared
0x1156E,71022,VAR_破坏球_SHARED_1156E,Unknown,UNCLASSIFIED,low,[sync] 破坏球:  multi_hero_shared
0x1156F,71023,VAR_锋锐剑气_1156F,Value,ABILITY_STATE,low,[sync] 斩仇/锋锐剑气 @ 主要攻击模式 per_ability
0x11574,71028,VAR_破坏球_SHARED_11574,Unknown,UNCLASSIFIED,low,[sync] 破坏球:  multi_hero_shared
0x11575,71029,VAR_女武神_11575,Value,ABILITY_STATE,low,[sync] 天使/女武神 @ 技能 3 per_ability
0x11576,71030,VAR_破坏球_SHARED_11576,Unknown,UNCLASSIFIED,low,[sync] 破坏球:  multi_hero_shared
0x11578,71032,VAR_毛加_SHARED_11578,Unknown,UNCLASSIFIED,low,[sync] 毛加:  multi_hero_shared
0x1157B,71035,VAR_斩地巨剑_1157B,Value,ABILITY_STATE,low,[sync] 斩仇/斩地巨剑 @ 技能 3 per_ability
0x1157D,71037,VAR_飞行_1157D,Value,ABILITY_STATE,low,[sync] 回声/飞行 @ 技能 1 per_ability
0x11581,71041,VAR_路霸_SHARED_11581,Unknown,UNCLASSIFIED,low,[sync] 路霸:  multi_hero_shared
0x11585,71045,VAR_爆能水晶_11585,Value,ABILITY_STATE,low,[sync] 金驭/爆能水晶 @ 技能 2 per_ability
0x11589,71049,VAR_黑影_SHARED_11589,Unknown,UNCLASSIFIED,low,[sync] 黑影:  multi_hero_shared
0x1158A,71050,VAR_重力坠击_1158A,Value,ABILITY_STATE,low,[sync] 破坏球/重力坠击 @ 下蹲 per_ability
0x1158B,71051,VAR_重力坠击_1158B,Value,ABILITY_STATE,low,[sync] 破坏球/重力坠击 @ 下蹲 per_ability
0x1158C,71052,VAR_重力坠击_1158C,Value,ABILITY_STATE,low,[sync] 破坏球/重力坠击 @ 下蹲 per_ability
0x1158D,71053,VAR_重力坠击_1158D,Value,ABILITY_STATE,low,[sync] 破坏球/重力坠击 @ 下蹲 per_ability
0x1158E,71054,VAR_重力坠击_1158E,Value,ABILITY_STATE,low,[sync] 破坏球/重力坠击 @ 下蹲 per_ability
0x1158F,71055,VAR_重力坠击_1158F,Value,ABILITY_STATE,low,[sync] 破坏球/重力坠击 @ 下蹲 per_ability
0x11591,71057,VAR_黑影_SHARED_11591,Unknown,UNCLASSIFIED,low,[sync] 黑影:  multi_hero_shared
0x11592,71058,VAR_黑影_SHARED_11592,Unknown,UNCLASSIFIED,low,[sync] 黑影:  multi_hero_shared
0x11595,71061,VAR_黑影_SHARED_11595,Unknown,UNCLASSIFIED,low,[sync] 黑影:  multi_hero_shared
0x11596,71062,VAR_索杰恩_SHARED_11596,Unknown,UNCLASSIFIED,low,[sync] 索杰恩:  multi_hero_shared
0x11599,71065,VAR_巴蒂斯特_SHARED_11599,Unknown,UNCLASSIFIED,low,[sync] 巴蒂斯特:  multi_hero_shared
0x1159B,71067,VAR_工程抓钩_1159B,Value,ABILITY_STATE,low,[sync] 破坏球/工程抓钩 @ 辅助攻击模式 per_ability
0x1159C,71068,VAR_工程抓钩_1159C,Value,ABILITY_STATE,low,[sync] 破坏球/工程抓钩 @ 辅助攻击模式 per_ability
0x1159E,71070,VAR_破坏球_SHARED_1159E,Unknown,UNCLASSIFIED,low,[sync] 破坏球:  multi_hero_shared
0x115A0,71072,VAR_位移传动_115A0,Value,ABILITY_STATE,low,[sync] 黑影/位移传动 @ 技能 2 per_ability
0x115A1,71073,VAR_布丽吉塔_SHARED_115A1,Unknown,UNCLASSIFIED,low,[sync] 布丽吉塔:  multi_hero_shared
0x115A4,71076,VAR_工程抓钩_115A4,Value,ABILITY_STATE,low,[sync] 破坏球/工程抓钩 @ 辅助攻击模式 per_ability
0x115A5,71077,VAR_位移传动_115A5,Value,ABILITY_STATE,low,[sync] 黑影/位移传动 @ 技能 2 per_ability
0x115A6,71078,VAR_工程抓钩_115A6,Value,ABILITY_STATE,low,[sync] 破坏球/工程抓钩 @ 辅助攻击模式 per_ability
0x115A9,71081,VAR_链钩_115A9,Value,ABILITY_STATE,low,[sync] 路霸/链钩 @ 技能 1 per_ability
0x115B3,71091,VAR_弗蕾娅_SHARED_115B3,Unknown,UNCLASSIFIED,low,[sync] 弗蕾娅:  multi_hero_shared
0x115BB,71099,VAR_工程抓钩_115BB,Value,ABILITY_STATE,low,[sync] 破坏球/工程抓钩 @ 辅助攻击模式 per_ability
0x115BC,71100,VAR_破坏球_SHARED_115BC,Unknown,UNCLASSIFIED,low,[sync] 破坏球:  multi_hero_shared
0x115BE,71102,VAR_法老之鹰_SHARED_115BE,Unknown,UNCLASSIFIED,low,[sync] 法老之鹰:  multi_hero_shared
0x115BF,71103,VAR_动力铁球_115BF,Value,ABILITY_STATE,low,[sync] 破坏球/动力铁球 @ 技能 1 per_ability
0x115C0,71104,VAR_黑影_SHARED_115C0,Unknown,UNCLASSIFIED,low,[sync] 黑影:  multi_hero_shared
0x115C1,71105,VAR_疾冲背包_115C1,Value,ABILITY_STATE,low,[sync] 法老之鹰/疾冲背包 @ 辅助攻击模式 per_ability
0x115C2,71106,VAR_疾冲背包_115C2,Value,ABILITY_STATE,low,[sync] 法老之鹰/疾冲背包 @ 辅助攻击模式 per_ability
0x115C3,71107,VAR_疾冲背包_115C3,Value,ABILITY_STATE,low,[sync] 法老之鹰/疾冲背包 @ 辅助攻击模式 per_ability
0x115C4,71108,VAR_震荡冲击_115C4,Value,ABILITY_STATE,low,[sync] 法老之鹰/震荡冲击 @ 技能 2 per_ability
0x115C5,71109,VAR_震荡冲击_115C5,Value,ABILITY_STATE,low,[sync] 法老之鹰/震荡冲击 @ 技能 2 per_ability
0x115C7,71111,VAR_破坏球_SHARED_115C7,Unknown,UNCLASSIFIED,low,[sync] 破坏球:  multi_hero_shared
0x115C9,71113,VAR_工程抓钩_115C9,Value,ABILITY_STATE,low,[sync] 破坏球/工程抓钩 @ 辅助攻击模式 per_ability
0x115CA,71114,VAR_黑影_SHARED_115CA,Unknown,UNCLASSIFIED,low,[sync] 黑影:  multi_hero_shared
0x115CB,71115,VAR_黑影_SHARED_115CB,Unknown,UNCLASSIFIED,low,[sync] 黑影:  multi_hero_shared
0x115CD,71117,VAR_震荡冲击_115CD,Value,ABILITY_STATE,low,[sync] 法老之鹰/震荡冲击 @ 技能 2 per_ability
0x115CE,71118,VAR_震荡冲击_115CE,Value,ABILITY_STATE,low,[sync] 法老之鹰/震荡冲击 @ 技能 2 per_ability
0x115D1,71121,VAR_黑影_SHARED_115D1,Unknown,UNCLASSIFIED,low,[sync] 黑影:  multi_hero_shared
0x115D2,71122,VAR_震荡冲击_115D2,Value,ABILITY_STATE,low,[sync] 法老之鹰/震荡冲击 @ 技能 2 per_ability
0x115D3,71123,VAR_震荡冲击_115D3,Value,ABILITY_STATE,low,[sync] 法老之鹰/震荡冲击 @ 技能 2 per_ability
0x115D5,71125,VAR_火箭弹幕_115D5,Value,ABILITY_STATE,low,[sync] 法老之鹰/火箭弹幕 @ 技能 3 per_ability
0x115D6,71126,VAR_火箭弹幕_115D6,Value,ABILITY_STATE,low,[sync] 法老之鹰/火箭弹幕 @ 技能 3 per_ability
0x115D7,71127,VAR_火箭弹幕_115D7,Value,ABILITY_STATE,low,[sync] 法老之鹰/火箭弹幕 @ 技能 3 per_ability
0x115D8,71128,VAR_火箭弹幕_115D8,Value,ABILITY_STATE,low,[sync] 法老之鹰/火箭弹幕 @ 技能 3 per_ability
0x115DA,71130,VAR_黑影_SHARED_115DA,Unknown,UNCLASSIFIED,low,[sync] 黑影:  multi_hero_shared
0x115DB,71131,VAR_黑影_SHARED_115DB,Unknown,UNCLASSIFIED,low,[sync] 黑影:  multi_hero_shared
0x115DC,71132,VAR_黑影_SHARED_115DC,Unknown,UNCLASSIFIED,low,[sync] 黑影:  multi_hero_shared
0x115DD,71133,VAR_黑影_SHARED_115DD,Unknown,UNCLASSIFIED,low,[sync] 黑影:  multi_hero_shared
0x115DE,71134,VAR_黑影_SHARED_115DE,Unknown,UNCLASSIFIED,low,[sync] 黑影:  multi_hero_shared
0x115DF,71135,VAR_黑影_SHARED_115DF,Unknown,UNCLASSIFIED,low,[sync] 黑影:  multi_hero_shared
0x115E5,71141,VAR_卢西奥_SHARED_115E5,Unknown,UNCLASSIFIED,low,[sync] 卢西奥:  multi_hero_shared
0x115E6,71142,VAR_卢西奥_SHARED_115E6,Unknown,UNCLASSIFIED,low,[sync] 卢西奥:  multi_hero_shared
0x115E7,71143,VAR_黑影_SHARED_115E7,Unknown,UNCLASSIFIED,low,[sync] 黑影:  multi_hero_shared
0x115E8,71144,VAR_猎空_SHARED_115E8,Unknown,UNCLASSIFIED,low,[sync] 猎空:  multi_hero_shared
0x115EC,71148,VAR_奥丽莎_SHARED_115EC,Unknown,UNCLASSIFIED,low,[sync] 奥丽莎:  multi_hero_shared
0x115ED,71149,VAR_奥丽莎_SHARED_115ED,Unknown,UNCLASSIFIED,low,[sync] 奥丽莎:  multi_hero_shared
0x115EE,71150,VAR_布丽吉塔_SHARED_115EE,Unknown,UNCLASSIFIED,low,[sync] 布丽吉塔:  multi_hero_shared
0x115F0,71152,VAR_破坏球_SHARED_115F0,Unknown,UNCLASSIFIED,low,[sync] 破坏球:  multi_hero_shared
0x115F5,71157,VAR_火箭弹幕_115F5,Value,ABILITY_STATE,low,[sync] 法老之鹰/火箭弹幕 @ 技能 3 per_ability
0x115F6,71158,VAR_弗蕾娅_SHARED_115F6,Unknown,UNCLASSIFIED,low,[sync] 弗蕾娅:  multi_hero_shared
0x115F7,71159,VAR_电磁脉冲_115F7,Value,ABILITY_STATE,low,[sync] 黑影/电磁脉冲 @ 技能 3 per_ability
0x115F8,71160,VAR_电磁脉冲_115F8,Value,ABILITY_STATE,low,[sync] 黑影/电磁脉冲 @ 技能 3 per_ability
0x115F9,71161,VAR_黑影_SHARED_115F9,Unknown,UNCLASSIFIED,low,[sync] 黑影:  multi_hero_shared
0x115FD,71165,VAR_电磁脉冲_115FD,Value,ABILITY_STATE,low,[sync] 黑影/电磁脉冲 @ 技能 3 per_ability
0x11600,71168,VAR_黑百合_SHARED_11600,Unknown,UNCLASSIFIED,low,[sync] 黑百合:  multi_hero_shared
0x11601,71169,VAR_黑百合_SHARED_11601,Unknown,UNCLASSIFIED,low,[sync] 黑百合:  multi_hero_shared
0x11604,71172,VAR_火箭弹幕_11604,Value,ABILITY_STATE,low,[sync] 法老之鹰/火箭弹幕 @ 技能 3 per_ability
0x11605,71173,VAR_探奇_SHARED_11605,Unknown,UNCLASSIFIED,low,[sync] 探奇:  multi_hero_shared
0x11606,71174,VAR_探奇_SHARED_11606,Unknown,UNCLASSIFIED,low,[sync] 探奇:  multi_hero_shared
0x11607,71175,VAR_探奇_SHARED_11607,Unknown,UNCLASSIFIED,low,[sync] 探奇:  multi_hero_shared
0x11608,71176,VAR_探奇_SHARED_11608,Unknown,UNCLASSIFIED,low,[sync] 探奇:  multi_hero_shared
0x11609,71177,VAR_火箭弹幕_11609,Value,ABILITY_STATE,low,[sync] 法老之鹰/火箭弹幕 @ 技能 3 per_ability
0x1160B,71179,VAR_生命之梭_SHARED_1160B,Unknown,UNCLASSIFIED,low,[sync] 生命之梭:  multi_hero_shared
0x1161C,71196,VAR_火箭弹幕_1161C,Value,ABILITY_STATE,low,[sync] 法老之鹰/火箭弹幕 @ 技能 3 per_ability
0x1161F,71199,VAR_索杰恩_SHARED_1161F,Unknown,UNCLASSIFIED,low,[sync] 索杰恩:  multi_hero_shared
0x11623,71203,VAR_死神_SHARED_11623,Unknown,UNCLASSIFIED,low,[sync] 死神:  multi_hero_shared
0x11624,71204,VAR_死神_SHARED_11624,Unknown,UNCLASSIFIED,low,[sync] 死神:  multi_hero_shared
0x11654,71252,VAR_黑百合_SHARED_11654,Unknown,UNCLASSIFIED,low,[sync] 黑百合:  multi_hero_shared
0x11659,71257,VAR_艾什_SHARED_11659,Unknown,UNCLASSIFIED,low,[sync] 艾什:  multi_hero_shared
0x1165C,71260,VAR_安娜_SHARED_1165C,Unknown,UNCLASSIFIED,low,[sync] 安娜:  multi_hero_shared
0x1165D,71261,VAR_虹吸冲击枪_1165D,Value,ABILITY_STATE,low,[sync] 埃姆雷/虹吸冲击枪 @ 技能 1 per_ability
0x11664,71268,VAR_猛钻_11664,Value,ABILITY_STATE,low,[sync] 探奇/猛钻 @ 快速近身攻击 per_ability
0x11665,71269,VAR_狂跃_11665,Value,ABILITY_STATE,low,[sync] 骇灾/狂跃 @ 技能 1 per_ability
0x11666,71270,VAR_猛钻_11666,Value,ABILITY_STATE,low,[sync] 探奇/猛钻 @ 快速近身攻击 per_ability
0x11668,71272,VAR_猛钻_11668,Value,ABILITY_STATE,low,[sync] 探奇/猛钻 @ 快速近身攻击 per_ability
0x11669,71273,VAR_温斯顿_SHARED_11669,Unknown,UNCLASSIFIED,low,[sync] 温斯顿:  multi_hero_shared
0x1166A,71274,VAR_温斯顿_SHARED_1166A,Unknown,UNCLASSIFIED,low,[sync] 温斯顿:  multi_hero_shared
0x1166B,71275,VAR_虚空屏障（智械形态）_1166B,Value,ABILITY_STATE,low,[sync] 拉玛刹/虚空屏障（智械形态） @ 辅助攻击模式 per_ability
0x1166C,71276,VAR_狂跃_1166C,Value,ABILITY_STATE,low,[sync] 骇灾/狂跃 @ 技能 1 per_ability
0x1166D,71277,VAR_狂跃_1166D,Value,ABILITY_STATE,low,[sync] 骇灾/狂跃 @ 技能 1 per_ability
0x1166E,71278,VAR_猛钻_1166E,Value,ABILITY_STATE,low,[sync] 探奇/猛钻 @ 快速近身攻击 per_ability
0x11671,71281,VAR_黑百合_SHARED_11671,Unknown,UNCLASSIFIED,low,[sync] 黑百合:  multi_hero_shared
0x11672,71282,VAR_旋风疾步_11672,Value,ABILITY_STATE,low,[sync] 斩仇/旋风疾步 @ 技能 1 per_ability
0x11673,71283,VAR_旋风疾步_11673,Value,ABILITY_STATE,low,[sync] 斩仇/旋风疾步 @ 技能 1 per_ability
0x11674,71284,VAR_旋风疾步_11674,Value,ABILITY_STATE,low,[sync] 斩仇/旋风疾步 @ 技能 1 per_ability
0x11675,71285,VAR_旋风疾步_11675,Value,ABILITY_STATE,low,[sync] 斩仇/旋风疾步 @ 技能 1 per_ability
0x11676,71286,VAR_旋风疾步_11676,Value,ABILITY_STATE,low,[sync] 斩仇/旋风疾步 @ 技能 1 per_ability
0x11677,71287,VAR_旋风疾步_11677,Value,ABILITY_STATE,low,[sync] 斩仇/旋风疾步 @ 技能 1 per_ability
0x11678,71288,VAR_飞空斩击_11678,Value,ABILITY_STATE,low,[sync] 斩仇/飞空斩击 @ 技能 2 per_ability
0x11679,71289,VAR_飞空斩击_11679,Value,ABILITY_STATE,low,[sync] 斩仇/飞空斩击 @ 技能 2 per_ability
0x1167A,71290,VAR_飞空斩击_1167A,Value,ABILITY_STATE,low,[sync] 斩仇/飞空斩击 @ 技能 2 per_ability
0x1167B,71291,VAR_飞空斩击_1167B,Value,ABILITY_STATE,low,[sync] 斩仇/飞空斩击 @ 技能 2 per_ability
0x1167C,71292,VAR_飞空斩击_1167C,Value,ABILITY_STATE,low,[sync] 斩仇/飞空斩击 @ 技能 2 per_ability
0x1167D,71293,VAR_斩地巨剑_1167D,Value,ABILITY_STATE,low,[sync] 斩仇/斩地巨剑 @ 技能 3 per_ability
0x1167E,71294,VAR_斩地巨剑_1167E,Value,ABILITY_STATE,low,[sync] 斩仇/斩地巨剑 @ 技能 3 per_ability
0x11683,71299,VAR_锋锐剑气_11683,Value,ABILITY_STATE,low,[sync] 斩仇/锋锐剑气 @ 主要攻击模式 per_ability
0x11685,71301,VAR_锋锐剑气_11685,Value,ABILITY_STATE,low,[sync] 斩仇/锋锐剑气 @ 主要攻击模式 per_ability
0x11686,71302,VAR_锋锐剑气_11686,Value,ABILITY_STATE,low,[sync] 斩仇/锋锐剑气 @ 主要攻击模式 per_ability
0x11687,71303,VAR_锋锐剑气_11687,Value,ABILITY_STATE,low,[sync] 斩仇/锋锐剑气 @ 主要攻击模式 per_ability
0x11688,71304,VAR_斩仇_SHARED_11688,Unknown,UNCLASSIFIED,low,[sync] 斩仇:  multi_hero_shared
0x11689,71305,VAR_斩仇_SHARED_11689,Unknown,UNCLASSIFIED,low,[sync] 斩仇:  multi_hero_shared
0x1168A,71306,VAR_斩仇_SHARED_1168A,Unknown,UNCLASSIFIED,low,[sync] 斩仇:  multi_hero_shared
0x1168B,71307,VAR_惊涛破_1168B,Value,ABILITY_STATE,low,[sync] 无漾/惊涛破 @ 技能 3 per_ability
0x1168D,71309,VAR_黑百合_SHARED_1168D,Unknown,UNCLASSIFIED,low,[sync] 黑百合:  multi_hero_shared
0x1168E,71310,VAR_黑百合_SHARED_1168E,Unknown,UNCLASSIFIED,low,[sync] 黑百合:  multi_hero_shared
0x11692,71314,VAR_索杰恩_SHARED_11692,Unknown,UNCLASSIFIED,low,[sync] 索杰恩:  multi_hero_shared
0x11696,71318,VAR_尖刺护体_11696,Value,ABILITY_STATE,low,[sync] 骇灾/尖刺护体 @ 辅助攻击模式 per_ability
0x11699,71321,VAR_养神泉_11699,Value,ABILITY_STATE,low,[sync] 无漾/养神泉 @ 辅助攻击模式 per_ability
0x1169A,71322,VAR_养神泉_1169A,Value,ABILITY_STATE,low,[sync] 无漾/养神泉 @ 辅助攻击模式 per_ability
0x1169B,71323,VAR_天使_SHARED_1169B,Unknown,UNCLASSIFIED,low,[sync] 天使:  multi_hero_shared
0x116A0,71328,VAR_奥丽莎_SHARED_116A0,Unknown,UNCLASSIFIED,low,[sync] 奥丽莎:  multi_hero_shared
0x116A3,71331,VAR_熠闪舞_116A3,Value,ABILITY_STATE,low,[sync] 安燃/熠闪舞 @ 技能 2 per_ability
0x116B5,71349,VAR_法老之鹰_SHARED_116B5,Unknown,UNCLASSIFIED,low,[sync] 法老之鹰:  multi_hero_shared
0x116B7,71351,VAR_火箭弹幕_116B7,Value,ABILITY_STATE,low,[sync] 法老之鹰/火箭弹幕 @ 技能 3 per_ability
0x116EB,71403,VAR_人格复制_116EB,Value,ABILITY_STATE,low,[sync] 回声/人格复制 @ 技能 3 per_ability
0x116EC,71404,VAR_人格复制_116EC,Value,ABILITY_STATE,low,[sync] 回声/人格复制 @ 技能 3 per_ability
0x11706,71430,VAR_喷射背包_11706,Value,ABILITY_STATE,low,[sync] 温斯顿/喷射背包 @ 技能 1 per_ability
0x11707,71431,VAR_暗影步_11707,Value,ABILITY_STATE,low,[sync] 死神/暗影步 @ 技能 2 per_ability
0x11708,71432,VAR_暗影步_11708,Value,ABILITY_STATE,low,[sync] 死神/暗影步 @ 技能 2 per_ability
0x11727,71463,VAR_骇灾_SHARED_11727,Unknown,UNCLASSIFIED,low,[sync] 骇灾:  multi_hero_shared
0x11728,71464,VAR_骇灾_SHARED_11728,Unknown,UNCLASSIFIED,low,[sync] 骇灾:  multi_hero_shared
0x1172C,71468,VAR_骇灾_SHARED_1172C,Unknown,UNCLASSIFIED,low,[sync] 骇灾:  multi_hero_shared
0x1174B,71499,VAR_金驭_SHARED_1174B,Unknown,UNCLASSIFIED,low,[sync] 金驭:  multi_hero_shared
0x1174C,71500,VAR_金驭_SHARED_1174C,Unknown,UNCLASSIFIED,low,[sync] 金驭:  multi_hero_shared
0x1174D,71501,VAR_全景牢笼_1174D,Value,ABILITY_STATE,low,[sync] 金驭/全景牢笼 @ 技能 3 per_ability
0x11756,71510,VAR_屏障阵列_11756,Value,ABILITY_STATE,low,[sync] 金驭/屏障阵列 @ 辅助攻击模式 per_ability
0x11760,71520,VAR_尖刺护体_11760,Value,ABILITY_STATE,low,[sync] 骇灾/尖刺护体 @ 辅助攻击模式 per_ability
0x1176A,71530,VAR_虚空屏障（智械形态）_1176A,Value,ABILITY_STATE,low,[sync] 拉玛刹/虚空屏障（智械形态） @ 辅助攻击模式 per_ability
0x11777,71543,VAR_地壳震击_11777,Value,ABILITY_STATE,low,[sync] 探奇/地壳震击 @ 技能 3 per_ability
0x11785,71557,VAR_骇灾_SHARED_11785,Unknown,UNCLASSIFIED,low,[sync] 骇灾:  multi_hero_shared
0x1178C,71564,VAR_地壳震击_1178C,Value,ABILITY_STATE,low,[sync] 探奇/地壳震击 @ 技能 3 per_ability
0x1178E,71566,VAR_探奇_SHARED_1178E,Unknown,UNCLASSIFIED,low,[sync] 探奇:  multi_hero_shared
0x117B7,71607,VAR_喷射背包_117B7,Value,ABILITY_STATE,low,[sync_writable] 温斯顿/喷射背包 @ 技能 1 per_ability
0x117BD,71613,VAR_托比昂_SHARED_117BD,Unknown,UNCLASSIFIED,low,[sync] 托比昂:  multi_hero_shared
0x117BE,71614,VAR_托比昂_SHARED_117BE,Unknown,UNCLASSIFIED,low,[sync] 托比昂:  multi_hero_shared
0x117ED,71661,VAR_屏障阵列_117ED,Value,ABILITY_STATE,low,[sync] 金驭/屏障阵列 @ 辅助攻击模式 per_ability
0x117EE,71662,VAR_屏障阵列_117EE,Value,ABILITY_STATE,low,[sync] 金驭/屏障阵列 @ 辅助攻击模式 per_ability
